Date,Austria,Italy,Portugal,Greece,Taiwan*,Indonesia,India,Mexico,Thailand,Iran
11/4/21,24.0,59.0,4.0,42.0,0.0,19.0,221.0,154.0,68.0,158.0
11/5/21,36.0,51.0,9.0,49.0,0.0,19.0,392.0,244.0,80.0,132.0
11/6/21,29.0,31.0,5.0,43.0,0.0,15.0,526.0,543.0,69.0,120.0
11/7/21,35.0,26.0,5.0,52.0,0.0,11.0,266.0,60.0,53.0,126.0
11/8/21,32.0,32.0,6.0,66.0,0.0,12.0,332.0,0.0,39.0,140.0
11/9/21,29.0,68.0,8.0,53.0,1.0,21.0,460.0,376.0,61.0,112.0
11/10/21,35.0,60.0,5.0,79.0,0.0,14.0,340.0,0.0,62.0,135.0
11/11/21,39.0,67.0,9.0,67.0,0.0,16.0,501.0,520.0,57.0,123.0
11/12/21,31.0,68.0,3.0,56.0,0.0,20.0,555.0,0.0,51.0,109.0
11/13/21,63.0,53.0,8.0,70.0,0.0,16.0,285.0,242.0,55.0,124.0
11/14/21,59.0,36.0,15.0,80.0,0.0,15.0,125.0,217.0,47.0,125.0
11/15/21,60.0,44.0,8.0,72.0,0.0,11.0,197.0,58.0,45.0,105.0
11/16/21,48.0,74.0,9.0,85.0,0.0,15.0,301.0,57.0,62.0,134.0
11/17/21,47.0,72.0,9.0,89.0,0.0,13.0,470.0,369.0,56.0,125.0
11/18/21,52.0,69.0,12.0,63.0,0.0,11.0,459.0,356.0,55.0,103.0
11/19/21,59.0,48.0,5.0,93.0,0.0,5.0,267.0,0.0,51.0,100.0
11/20/21,54.0,49.0,10.0,69.0,0.0,14.0,313.0,216.0,53.0,118.0
11/21/21,66.0,46.0,11.0,76.0,0.0,11.0,249.0,227.0,29.0,104.0
11/22/21,48.0,70.0,18.0,112.0,0.0,5.0,236.0,152.0,49.0,97.0
11/23/21,69.0,83.0,14.0,92.0,0.0,9.0,437.0,0.0,53.0,124.0
11/24/21,66.0,85.0,17.0,95.0,0.0,13.0,396.0,326.0,55.0,103.0
11/25/21,65.0,71.0,15.0,81.0,0.0,16.0,488.0,599.0,37.0,96.0
11/26/21,61.0,51.0,8.0,86.0,0.0,14.0,465.0,165.0,64.0,86.0
11/27/21,74.0,90.0,12.0,82.0,0.0,11.0,621.0,0.0,32.0,87.0
11/28/21,80.0,47.0,12.0,98.0,0.0,1.0,236.0,245.0,30.0,80.0
11/29/21,59.0,65.0,13.0,108.0,0.0,11.0,190.0,91.0,27.0,82.0
11/30/21,71.0,89.0,11.0,90.0,0.0,11.0,267.0,0.0,37.0,119.0
12/1/21,80.0,103.0,17.0,77.0,0.0,10.0,477.0,478.0,43.0,82.0
12/2/21,51.0,72.0,13.0,91.0,0.0,10.0,391.0,0.0,33.0,76.0
12/3/21,75.0,74.0,21.0,102.0,0.0,8.0,415.0,476.0,33.0,78.0
12/4/21,77.0,75.0,22.0,89.0,0.0,5.0,0.0,0.0,37.0,58.0
12/5/21,70.0,43.0,23.0,79.0,0.0,4.0,3007.0,299.0,27.0,76.0
12/6/21,70.0,92.0,14.0,121.0,0.0,9.0,220.0,110.0,22.0,77.0
12/7/21,59.0,99.0,21.0,99.0,0.0,17.0,195.0,0.0,31.0,79.0
12/8/21,65.0,86.0,15.0,86.0,0.0,16.0,159.0,289.0,38.0,90.0
12/9/21,70.0,79.0,23.0,81.0,0.0,9.0,368.0,586.0,49.0,78.0
12/10/21,63.0,118.0,16.0,103.0,0.0,5.0,393.0,0.0,28.0,79.0
12/11/21,59.0,96.0,19.0,72.0,0.0,6.0,562.0,197.0,39.0,58.0
12/12/21,57.0,66.0,13.0,91.0,0.0,7.0,202.0,235.0,20.0,61.0
12/13/21,51.0,98.0,15.0,97.0,0.0,12.0,252.0,52.0,23.0,42.0
12/14/21,41.0,120.0,14.0,130.0,0.0,12.0,247.0,49.0,37.0,67.0
12/15/21,49.0,129.0,11.0,78.0,1.0,9.0,343.0,467.0,29.0,52.0
12/16/21,52.0,123.0,19.0,98.0,0.0,10.0,391.0,168.0,26.0,63.0
12/17/21,36.0,120.0,24.0,85.0,0.0,7.0,0.0,0.0,41.0,46.0
12/18/21,41.0,123.0,12.0,63.0,0.0,12.0,289.0,212.0,28.0,41.0
12/19/21,35.0,97.0,25.0,92.0,1.0,4.0,396.0,267.0,22.0,50.0
12/20/21,30.0,137.0,18.0,85.0,0.0,11.0,453.0,81.0,31.0,41.0
12/21/21,37.0,153.0,16.0,79.0,0.0,11.0,318.0,0.0,32.0,43.0
12/22/21,33.0,146.0,11.0,71.0,0.0,10.0,434.0,245.0,31.0,44.0
12/23/21,31.0,168.0,17.0,72.0,0.0,8.0,374.0,198.0,30.0,51.0
12/24/21,23.0,141.0,11.0,94.0,0.0,5.0,387.0,311.0,27.0,44.0
12/25/21,24.0,144.0,10.0,58.0,0.0,6.0,162.0,89.0,30.0,42.0
12/26/21,19.0,81.0,13.0,79.0,0.0,0.0,315.0,0.0,22.0,52.0
12/27/21,21.0,142.0,16.0,67.0,0.0,10.0,293.0,18.0,18.0,34.0
12/28/21,24.0,202.0,19.0,61.0,0.0,8.0,302.0,42.0,32.0,40.0
12/29/21,26.0,136.0,12.0,79.0,0.0,10.0,268.0,125.0,17.0,53.0
12/30/21,25.0,156.0,16.0,72.0,0.0,7.0,220.0,188.0,25.0,45.0
12/31/21,16.0,155.0,18.0,82.0,0.0,6.0,406.0,296.0,26.0,34.0
1/1/22,30.0,111.0,21.0,59.0,0.0,2.0,284.0,97.0,10.0,33.0
1/2/22,14.0,133.0,14.0,61.0,0.0,1.0,123.0,19.0,12.0,41.0
1/3/22,8.0,140.0,10.0,80.0,0.0,5.0,124.0,37.0,18.0,22.0
1/4/22,12.0,259.0,15.0,63.0,0.0,3.0,534.0,130.0,12.0,34.0
1/5/22,21.0,231.0,14.0,62.0,0.0,4.0,325.0,131.0,19.0,42.0
1/6/22,12.0,198.0,25.0,70.0,0.0,7.0,302.0,128.0,11.0,24.0
1/7/22,10.0,223.0,17.0,78.0,0.0,5.0,285.0,131.0,19.0,19.0
1/8/22,9.0,184.0,20.0,65.0,0.0,6.0,327.0,202.0,14.0,26.0
1/9/22,14.0,157.0,22.0,66.0,0.0,2.0,146.0,31.0,12.0,31.0
1/10/22,8.0,227.0,20.0,85.0,0.0,7.0,277.0,0.0,13.0,37.0
1/11/22,13.0,294.0,28.0,80.0,0.0,8.0,442.0,240.0,12.0,25.0
1/12/22,12.0,313.0,20.0,78.0,0.0,6.0,380.0,190.0,19.0,32.0
1/13/22,10.0,316.0,22.0,95.0,1.0,5.0,411.0,148.0,14.0,30.0
1/14/22,9.0,360.0,34.0,77.0,0.0,8.0,306.0,0.0,15.0,24.0
1/15/22,9.0,308.0,33.0,79.0,0.0,4.0,314.0,422.0,18.0,18.0
1/16/22,12.0,248.0,33.0,96.0,0.0,3.0,385.0,76.0,9.0,31.0
1/17/22,8.0,287.0,31.0,103.0,0.0,4.0,310.0,59.0,13.0,20.0
1/18/22,11.0,434.0,46.0,110.0,0.0,9.0,441.0,0.0,18.0,18.0
1/19/22,8.0,380.0,33.0,88.0,0.0,9.0,491.0,643.0,12.0,19.0
1/20/22,8.0,385.0,34.0,81.0,0.0,7.0,703.0,0.0,19.0,20.0
1/21/22,12.0,373.0,49.0,110.0,0.0,2.0,488.0,609.0,13.0,20.0
1/22/22,8.0,333.0,43.0,73.0,0.0,5.0,525.0,0.0,19.0,30.0
1/23/22,16.0,227.0,30.0,86.0,0.0,14.0,439.0,462.0,13.0,28.0
1/24/22,11.0,352.0,44.0,113.0,0.0,7.0,614.0,118.0,13.0,21.0
1/25/22,16.0,468.0,48.0,104.0,0.0,20.0,665.0,475.0,12.0,23.0
1/26/22,13.0,427.0,42.0,118.0,0.0,7.0,573.0,0.0,19.0,29.0
1/27/22,15.0,389.0,41.0,113.0,0.0,7.0,627.0,532.0,22.0,30.0
1/28/22,10.0,378.0,44.0,112.0,0.0,7.0,871.0,932.0,28.0,23.0
1/29/22,18.0,377.0,39.0,80.0,0.0,17.0,893.0,522.0,19.0,24.0
1/30/22,20.0,235.0,29.0,97.0,0.0,18.0,959.0,131.0,12.0,44.0
1/31/22,15.0,349.0,49.0,128.0,0.0,17.0,1192.0,198.0,16.0,30.0
2/1/22,16.0,427.0,63.0,108.0,0.0,28.0,1733.0,829.0,12.0,50.0
2/2/22,13.0,395.0,56.0,113.0,0.0,25.0,1008.0,0.0,22.0,59.0
2/3/22,16.0,414.0,53.0,112.0,0.0,38.0,1072.0,573.0,21.0,61.0
2/4/22,21.0,433.0,50.0,94.0,0.0,42.0,1059.0,1336.0,22.0,57.0
2/5/22,24.0,375.0,44.0,72.0,0.0,44.0,865.0,588.0,21.0,64.0
2/6/22,17.0,229.0,51.0,95.0,0.0,57.0,895.0,129.0,20.0,85.0
2/7/22,25.0,326.0,36.0,116.0,0.0,82.0,1188.0,206.0,12.0,104.0
2/8/22,19.0,415.0,44.0,112.0,0.0,83.0,1217.0,132.0,17.0,114.0
2/9/22,26.0,384.0,52.0,88.0,0.0,65.0,1241.0,743.0,24.0,116.0
2/10/22,16.0,325.0,47.0,97.0,0.0,74.0,657.0,0.0,20.0,130.0
2/11/22,19.0,334.0,41.0,102.0,0.0,100.0,804.0,927.0,23.0,143.0
2/12/22,28.0,269.0,50.0,70.0,0.0,107.0,684.0,1143.0,25.0,133.0
2/13/22,32.0,191.0,38.0,75.0,0.0,111.0,346.0,0.0,24.0,148.0
2/14/22,32.0,281.0,35.0,82.0,0.0,145.0,347.0,122.0,26.0,168.0
2/15/22,23.0,388.0,55.0,81.0,1.0,134.0,514.0,146.0,27.0,167.0
2/16/22,36.0,278.0,46.0,84.0,0.0,167.0,541.0,1163.0,27.0,185.0
2/17/22,31.0,320.0,42.0,94.0,0.0,206.0,492.0,470.0,22.0,182.0
2/18/22,25.0,314.0,51.0,88.0,0.0,216.0,325.0,0.0,27.0,187.0
2/19/22,30.0,252.0,37.0,77.0,0.0,158.0,673.0,927.0,29.0,191.0
2/20/22,20.0,141.0,35.0,67.0,0.0,163.0,206.0,163.0,30.0,242.0
2/21/22,28.0,201.0,35.0,90.0,0.0,176.0,235.0,0.0,32.0,236.0
2/22/22,23.0,322.0,28.0,68.0,0.0,257.0,278.0,98.0,35.0,223.0
2/23/22,29.0,252.0,28.0,53.0,0.0,227.0,302.0,1155.0,39.0,227.0
2/24/22,30.0,249.0,19.0,65.0,0.0,317.0,302.0,362.0,38.0,226.0
2/25/22,25.0,193.0,32.0,65.0,1.0,244.0,255.0,380.0,41.0,214.0
2/26/22,33.0,210.0,28.0,51.0,0.0,258.0,243.0,331.0,40.0,224.0
2/27/22,37.0,144.0,38.0,66.0,0.0,229.0,119.0,72.0,42.0,241.0
2/28/22,30.0,207.0,24.0,75.0,0.0,262.0,180.0,63.0,42.0,207.0
3/1/22,29.0,233.0,23.0,54.0,0.0,325.0,223.0,382.0,43.0,226.0
3/2/22,31.0,214.0,25.0,58.0,0.0,376.0,142.0,0.0,45.0,203.0
3/3/22,39.0,185.0,30.0,64.0,0.0,232.0,201.0,304.0,49.0,172.0
3/4/22,31.0,210.0,21.0,56.0,0.0,328.0,289.0,461.0,54.0,154.0
3/5/22,33.0,173.0,20.0,51.0,0.0,322.0,158.0,308.0,52.0,154.0
3/6/22,33.0,105.0,17.0,51.0,0.0,254.0,66.0,255.0,59.0,201.0
3/7/22,32.0,130.0,17.0,52.0,0.0,258.0,108.0,42.0,65.0,168.0
3/8/22,23.0,184.0,32.0,57.0,0.0,401.0,145.0,265.0,69.0,144.0
3/9/22,33.0,156.0,19.0,63.0,0.0,304.0,104.0,242.0,69.0,173.0
3/10/22,26.0,136.0,18.0,58.0,0.0,278.0,255.0,199.0,74.0,139.0
3/11/22,25.0,156.0,0.0,49.0,0.0,290.0,89.0,0.0,63.0,139.0
3/12/22,25.0,133.0,0.0,40.0,0.0,248.0,47.0,447.0,68.0,120.0
3/13/22,29.0,86.0,0.0,49.0,0.0,215.0,27.0,49.0,66.0,118.0
3/14/22,28.0,129.0,57.0,73.0,0.0,271.0,97.0,12.0,69.0,114.0
3/15/22,27.0,180.0,0.0,51.0,0.0,308.0,98.0,0.0,70.0,117.0
3/16/22,29.0,137.0,0.0,44.0,0.0,230.0,60.0,260.0,70.0,109.0
3/17/22,34.0,128.0,0.0,62.0,0.0,237.0,149.0,431.0,77.0,98.0
3/18/22,27.0,165.0,66.0,55.0,0.0,199.0,71.0,0.0,80.0,91.0
3/19/22,39.0,85.0,0.0,46.0,0.0,188.0,127.0,125.0,87.0,72.0
3/20/22,41.0,93.0,0.0,44.0,0.0,139.0,31.0,141.0,84.0,60.0
3/21/22,34.0,119.0,0.0,58.0,0.0,154.0,33.0,20.0,88.0,52.0
3/22/22,36.0,197.0,0.0,34.0,0.0,170.0,62.0,27.0,83.0,73.0
3/23/22,39.0,153.0,0.0,54.0,0.0,159.0,67.0,0.0,80.0,67.0
3/24/22,35.0,182.0,0.0,42.0,0.0,122.0,83.0,158.0,82.0,63.0
3/25/22,49.0,146.0,137.0,35.0,0.0,0.0,4100.0,357.0,69.0,52.0
3/26/22,41.0,118.0,0.0,56.0,0.0,0.0,149.0,0.0,67.0,54.0
3/27/22,46.0,82.0,0.0,52.0,0.0,227.0,31.0,116.0,84.0,50.0
3/28/22,40.0,95.0,0.0,73.0,0.0,204.0,35.0,11.0,81.0,42.0
3/29/22,33.0,177.0,0.0,51.0,0.0,108.0,31.0,84.0,78.0,46.0
3/30/22,36.0,170.0,0.0,62.0,0.0,118.0,28.0,0.0,87.0,49.0
3/31/22,38.0,159.0,150.0,56.0,0.0,89.0,52.0,171.0,85.0,46.0
4/1/22,49.0,154.0,21.0,61.0,0.0,75.0,83.0,111.0,92.0,36.0
4/2/22,44.0,129.0,0.0,52.0,0.0,0.0,81.0,85.0,96.0,37.0
4/3/22,50.0,118.0,0.0,61.0,0.0,0.0,13.0,11.0,97.0,38.0
4/4/22,29.0,125.0,17.0,62.0,0.0,0.0,58.0,12.0,97.0,53.0
4/5/22,40.0,194.0,56.0,70.0,0.0,257.0,71.0,83.0,91.0,39.0
4/6/22,27.0,150.0,24.0,76.0,0.0,43.0,43.0,85.0,94.0,44.0
4/7/22,35.0,149.0,14.0,76.0,0.0,45.0,43.0,105.0,91.0,41.0
4/8/22,38.0,144.0,47.0,57.0,0.0,47.0,83.0,87.0,89.0,36.0
4/9/22,31.0,112.0,0.0,51.0,1.0,41.0,29.0,96.0,98.0,49.0
4/10/22,27.0,90.0,0.0,54.0,0.0,29.0,6.0,34.0,108.0,39.0
4/11/22,30.0,115.0,61.0,75.0,0.0,48.0,19.0,2.0,105.0,34.0
4/12/22,26.0,169.0,23.0,69.0,0.0,43.0,26.0,78.0,101.0,28.0
4/13/22,29.0,155.0,12.0,70.0,0.0,29.0,1.0,43.0,221.0,33.0
4/14/22,33.0,149.0,23.0,62.0,0.0,48.0,6.0,43.0,0.0,33.0
4/15/22,24.0,133.0,0.0,82.0,0.0,26.0,4.0,12.0,119.0,33.0
4/16/22,16.0,133.0,0.0,49.0,0.0,24.0,4.0,35.0,125.0,23.0
4/17/22,21.0,85.0,0.0,51.0,0.0,22.0,214.0,6.0,128.0,29.0
4/18/22,22.0,79.0,0.0,64.0,0.0,37.0,1.0,0.0,124.0,25.0
4/19/22,20.0,127.0,95.0,49.0,0.0,34.0,40.0,29.0,129.0,23.0
4/20/22,16.0,205.0,18.0,64.0,2.0,0.0,56.0,31.0,128.0,19.0
4/21/22,18.0,166.0,21.0,43.0,0.0,78.0,54.0,29.0,129.0,23.0
4/22/22,14.0,202.0,21.0,31.0,0.0,25.0,33.0,0.0,128.0,21.0
4/23/22,26.0,143.0,14.0,28.0,0.0,27.0,44.0,87.0,129.0,12.0
4/24/22,23.0,79.0,0.0,0.0,0.0,33.0,30.0,9.0,126.0,23.0
4/25/22,17.0,93.0,0.0,66.0,0.0,33.0,0.0,5.0,124.0,21.0
4/26/22,12.0,146.0,0.0,43.0,0.0,30.0,1431.0,39.0,120.0,28.0
4/27/22,15.0,186.0,64.0,46.0,2.0,36.0,39.0,48.0,125.0,17.0
4/28/22,14.0,131.0,22.0,51.0,2.0,18.0,60.0,33.0,127.0,17.0
4/29/22,15.0,133.0,32.0,41.0,2.0,23.0,50.0,40.0,129.0,14.0
4/30/22,13.0,130.0,0.0,39.0,3.0,17.0,40.0,40.0,126.0,11.0
5/1/22,9.0,105.0,0.0,22.0,3.0,16.0,26.0,0.0,91.0,13.0
5/2/22,6.0,124.0,0.0,30.0,0.0,14.0,20.0,16.0,84.0,18.0
5/3/22,11.0,153.0,57.0,44.0,8.0,18.0,31.0,-16.0,77.0,17.0
5/4/22,13.0,152.0,18.0,35.0,5.0,16.0,55.0,0.0,82.0,7.0
5/5/22,12.0,138.0,26.0,31.0,5.0,19.0,27.0,0.0,54.0,7.0
5/6/22,9.0,125.0,16.0,34.0,10.0,17.0,22.0,0.0,62.0,12.0
5/7/22,5.0,113.0,23.0,20.0,0.0,14.0,40.0,0.0,58.0,8.0
5/8/22,4.0,72.0,0.0,23.0,0.0,10.0,29.0,0.0,54.0,12.0
5/9/22,3.0,84.0,0.0,25.0,35.0,15.0,10.0,131.0,55.0,12.0
5/10/22,15.0,158.0,52.0,27.0,12.0,0.0,54.0,0.0,53.0,3.0
5/11/22,3.0,115.0,28.0,27.0,8.0,0.0,24.0,0.0,56.0,6.0
5/12/22,0.0,130.0,28.0,20.0,17.0,42.0,9.0,0.0,59.0,3.0
5/13/22,5.0,115.0,0.0,30.0,0.0,10.0,11.0,0.0,56.0,8.0
5/14/22,5.0,91.0,55.0,15.0,81.0,5.0,13.0,0.0,54.0,7.0
5/15/22,1.0,62.0,0.0,11.0,19.0,5.0,27.0,0.0,51.0,8.0
5/16/22,0.0,102.0,0.0,29.0,29.0,6.0,19.0,152.0,40.0,8.0
5/17/22,5.0,148.0,82.0,23.0,38.0,17.0,33.0,0.0,38.0,4.0
5/18/22,8.0,136.0,0.0,20.0,41.0,17.0,10.0,0.0,45.0,8.0
5/19/22,8.0,108.0,57.0,23.0,59.0,12.0,20.0,0.0,42.0,9.0
5/20/22,7.0,89.0,32.0,16.0,49.0,3.0,25.0,0.0,41.0,9.0
5/21/22,0.0,91.0,0.0,21.0,59.0,6.0,65.0,0.0,37.0,9.0
5/22/22,0.0,34.0,0.0,11.0,53.0,3.0,46.0,0.0,-75.0,3.0
5/23/22,10.0,80.0,30.0,21.0,40.0,12.0,31.0,151.0,135.0,7.0
5/24/22,9.0,95.0,101.0,14.0,42.0,14.0,17.0,0.0,36.0,7.0
5/25/22,2.0,137.0,41.0,18.0,76.0,5.0,18.0,0.0,33.0,5.0
5/26/22,11.0,94.0,0.0,13.0,104.0,3.0,14.0,0.0,37.0,3.0
5/27/22,8.0,118.0,55.0,15.0,126.0,9.0,33.0,0.0,29.0,6.0
5/28/22,0.0,66.0,0.0,13.0,163.0,8.0,14.0,0.0,38.0,4.0
5/29/22,0.0,27.0,0.0,19.0,109.0,1.0,25.0,0.0,24.0,2.0
5/30/22,26.0,62.0,33.0,25.0,109.0,12.0,19.0,127.0,26.0,2.0
5/31/22,6.0,66.0,101.0,17.0,90.0,5.0,6.0,27.0,21.0,5.0
6/1/22,4.0,59.0,35.0,12.0,122.0,3.0,5.0,29.0,28.0,3.0
6/2/22,6.0,79.0,40.0,12.0,144.0,6.0,10.0,15.0,34.0,0.0
6/3/22,1.0,40.0,53.0,17.0,142.0,4.0,26.0,0.0,32.0,3.0
6/4/22,0.0,47.0,0.0,15.0,0.0,6.0,15.0,34.0,30.0,7.0
6/5/22,0.0,27.0,0.0,12.0,276.0,5.0,9.0,17.0,28.0,3.0
6/6/22,8.0,70.0,0.0,14.0,151.0,7.0,7.0,6.0,27.0,1.0
6/7/22,4.0,70.0,168.0,24.0,124.0,2.0,7.0,19.0,20.0,7.0
6/8/22,3.0,80.0,77.0,15.0,159.0,4.0,8.0,13.0,21.0,3.0
6/9/22,7.0,84.0,1.0,10.0,211.0,7.0,24.0,0.0,23.0,1.0
6/10/22,3.0,52.0,42.0,21.0,213.0,3.0,10.0,89.0,24.0,0.0
6/11/22,0.0,60.0,0.0,15.0,211.0,3.0,4.0,42.0,28.0,6.0
6/12/22,0.0,26.0,0.0,8.0,163.0,2.0,10.0,8.0,20.0,1.0
6/13/22,6.0,41.0,0.0,0.0,109.0,9.0,6.0,0.0,15.0,2.0
6/14/22,4.0,73.0,176.0,13.0,123.0,10.0,15.0,48.0,19.0,1.0
6/15/22,2.0,48.0,39.0,16.0,143.0,8.0,11.0,29.0,18.0,4.0
6/16/22,8.0,64.0,0.0,8.0,168.0,3.0,14.0,69.0,17.0,3.0
6/17/22,1.0,41.0,0.0,13.0,154.0,6.0,23.0,0.0,19.0,1.0
6/18/22,0.0,45.0,0.0,9.0,181.0,5.0,15.0,0.0,23.0,2.0
6/19/22,0.0,18.0,0.0,8.0,172.0,3.0,18.0,68.0,22.0,0.0
6/20/22,9.0,59.0,178.0,12.0,144.0,8.0,17.0,9.0,18.0,3.0
6/21/22,5.0,62.0,22.0,16.0,115.0,5.0,13.0,41.0,21.0,4.0
6/22/22,12.0,50.0,21.0,9.0,171.0,2.0,38.0,0.0,19.0,3.0
6/23/22,1.0,75.0,28.0,17.0,166.0,4.0,13.0,29.0,18.0,4.0
6/24/22,4.0,51.0,18.0,13.0,152.0,5.0,20.0,24.0,16.0,2.0
6/25/22,0.0,40.0,0.0,8.0,151.0,3.0,25.0,65.0,16.0,4.0
6/26/22,0.0,44.0,0.0,16.0,134.0,3.0,21.0,4.0,17.0,2.0
6/27/22,8.0,63.0,48.0,12.0,91.0,9.0,27.0,16.0,15.0,1.0
6/28/22,6.0,69.0,21.0,16.0,103.0,2.0,30.0,42.0,13.0,0.0
6/29/22,8.0,60.0,39.0,12.0,85.0,3.0,39.0,0.0,14.0,0.0
6/30/22,11.0,59.0,28.0,14.0,118.0,6.0,23.0,78.0,14.0,3.0
7/1/22,9.0,72.0,0.0,18.0,121.0,3.0,29.0,31.0,16.0,1.0
7/2/22,0.0,63.0,0.0,26.0,96.0,5.0,31.0,0.0,17.0,0.0
7/3/22,0.0,57.0,0.0,26.0,88.0,4.0,24.0,41.0,19.0,6.0
7/4/22,11.0,59.0,0.0,25.0,69.0,9.0,19.0,5.0,18.0,8.0
7/5/22,2.0,94.0,87.0,22.0,103.0,8.0,28.0,75.0,18.0,4.0
7/6/22,12.0,72.0,17.0,22.0,95.0,4.0,35.0,60.0,22.0,5.0
7/7/22,11.0,94.0,20.0,29.0,105.0,6.0,38.0,48.0,20.0,7.0
7/8/22,6.0,105.0,18.0,22.0,131.0,5.0,43.0,0.0,20.0,7.0
7/9/22,0.0,93.0,0.0,26.0,94.0,4.0,42.0,101.0,15.0,2.0
7/10/22,0.0,44.0,0.0,28.0,71.0,6.0,26.0,8.0,22.0,10.0
7/11/22,21.0,127.0,55.0,0.0,96.0,7.0,20.0,12.0,47.0,5.0
7/12/22,15.0,157.0,13.0,0.0,60.0,8.0,45.0,92.0,25.0,7.0
7/13/22,17.0,106.0,10.0,0.0,49.0,12.0,38.0,72.0,28.0,5.0
7/14/22,4.0,105.0,12.0,0.0,88.0,9.0,47.0,74.0,23.0,8.0
7/15/22,7.0,134.0,0.0,0.0,114.0,6.0,56.0,85.0,0.0,13.0
7/16/22,0.0,111.0,0.0,0.0,72.0,6.0,49.0,71.0,38.0,9.0
7/17/22,0.0,79.0,0.0,0.0,73.0,10.0,51.0,13.0,17.0,13.0
7/18/22,13.0,112.0,93.0,0.0,48.0,10.0,25.0,0.0,18.0,14.0
7/19/22,7.0,176.0,13.0,231.0,37.0,6.0,36.0,153.0,19.0,19.0
7/20/22,15.0,157.0,16.0,0.0,57.0,10.0,45.0,107.0,0.0,32.0
7/21/22,19.0,157.0,10.0,0.0,74.0,5.0,64.0,115.0,48.0,29.0
7/22/22,9.0,155.0,15.0,0.0,86.0,13.0,67.0,89.0,29.0,31.0
7/23/22,0.0,116.0,0.0,0.0,53.0,9.0,36.0,105.0,30.0,26.0
7/24/22,0.0,77.0,0.0,0.0,65.0,0.0,41.0,16.0,32.0,34.0
7/25/22,28.0,104.0,27.0,0.0,53.0,14.0,36.0,20.0,0.0,33.0
7/26/22,9.0,253.0,9.0,0.0,37.0,13.0,57.0,0.0,69.0,41.0
7/27/22,15.0,207.0,12.0,292.0,28.0,11.0,45.0,303.0,32.0,37.0
7/28/22,32.0,199.0,11.0,0.0,62.0,17.0,46.0,0.0,37.0,42.0
7/29/22,7.0,244.0,5.0,0.0,57.0,13.0,54.0,113.0,32.0,54.0
7/30/22,0.0,121.0,0.0,0.0,60.0,13.0,45.0,0.0,26.0,46.0
7/31/22,0.0,83.0,0.0,0.0,34.0,10.0,39.0,0.0,19.0,61.0
8/1/22,0.0,121.0,31.0,0.0,36.0,11.0,34.0,230.0,27.0,62.0
8/2/22,49.0,190.0,12.0,378.0,31.0,24.0,47.0,128.0,32.0,74.0
8/3/22,24.0,171.0,10.0,0.0,32.0,18.0,53.0,123.0,29.0,75.0
8/4/22,6.0,161.0,11.0,0.0,56.0,14.0,70.0,122.0,34.0,81.0
8/5/22,15.0,175.0,8.0,0.0,54.0,12.0,49.0,0.0,35.0,47.0
8/6/22,0.0,158.0,0.0,0.0,51.0,10.0,40.0,178.0,35.0,61.0
8/7/22,0.0,74.0,0.0,0.0,42.0,13.0,0.0,14.0,34.0,63.0
8/8/22,24.0,113.0,6.0,0.0,26.0,18.0,83.0,22.0,33.0,54.0
8/9/22,6.0,177.0,37.0,345.0,18.0,18.0,54.0,95.0,32.0,49.0
8/10/22,19.0,145.0,7.0,0.0,25.0,18.0,53.0,0.0,35.0,90.0
8/11/22,12.0,130.0,7.0,0.0,44.0,22.0,49.0,0.0,33.0,84.0
8/12/22,13.0,152.0,1.0,0.0,31.0,18.0,68.0,0.0,35.0,68.0
8/13/22,0.0,129.0,0.0,0.0,40.0,19.0,41.0,287.0,30.0,55.0
8/14/22,0.0,78.0,0.0,0.0,22.0,18.0,32.0,8.0,30.0,83.0
8/15/22,22.0,42.0,4.0,0.0,22.0,26.0,29.0,4.0,29.0,71.0
8/16/22,2.0,70.0,28.0,306.0,16.0,25.0,36.0,62.0,28.0,78.0
8/17/22,3.0,128.0,8.0,0.0,33.0,19.0,72.0,73.0,29.0,67.0
8/18/22,18.0,147.0,2.0,0.0,34.0,21.0,47.0,0.0,27.0,62.0
8/19/22,16.0,124.0,8.0,0.0,32.0,26.0,36.0,0.0,29.0,66.0
8/20/22,0.0,88.0,0.0,0.0,36.0,22.0,43.0,0.0,27.0,44.0
8/21/22,0.0,63.0,0.0,0.0,26.0,12.0,36.0,0.0,28.0,55.0
8/22/22,27.0,75.0,3.0,0.0,23.0,19.0,48.0,0.0,26.0,62.0
8/23/22,5.0,134.0,22.0,307.0,16.0,24.0,36.0,303.0,28.0,56.0
8/24/22,15.0,112.0,0.0,0.0,18.0,18.0,36.0,51.0,29.0,45.0
8/25/22,11.0,84.0,13.0,0.0,37.0,19.0,68.0,64.0,28.0,62.0
8/26/22,9.0,99.0,3.0,0.0,45.0,21.0,41.0,0.0,29.0,35.0
8/27/22,0.0,80.0,0.0,0.0,40.0,15.0,157.0,0.0,27.0,37.0
8/28/22,0.0,41.0,0.0,0.0,31.0,7.0,45.0,101.0,26.0,44.0
8/29/22,0.0,60.0,26.0,0.0,22.0,21.0,0.0,0.0,27.0,48.0
8/30/22,15.0,98.0,6.0,217.0,27.0,20.0,0.0,0.0,28.0,44.0
8/31/22,11.0,90.0,10.0,0.0,21.0,25.0,112.0,0.0,25.0,47.0
9/1/22,9.0,68.0,2.0,0.0,36.0,25.0,21.0,146.0,24.0,27.0
